-5.00947	-6.00798
-7.98055	-8.23699
-10.9429	-6.82953
-13.5933	-5.21586
-1.53276	-2.61522
-4.18842	-2.49441
-5.20232	4.80691
-0.492873	-2.84577
-6.51295	-9.72225
-17.4815	-10.2223
-9.02316	-2.3133
-12.7448	-13.3386
-3.93416	-9.38644
-12.1288	-4.26692
-5.57747	-4.16134
-2.54455	-7.61645
-9.72945	14.2322
7.51084	8.17204
-2.47756	-13.5498
-5.71222	12.406
-2.78093	-1.70214
4.25965	-2.32768
0.842183	7.36378
5.59351	-2.59114
-2.0691	-20.6578
-18.4034	-10.9886
-10.6621	7.20165
2.45672	-0.76749
-9.90519	-14.2385
-5.30298	-7.0382
-13.7186	9.46528
4.73869	-15.3373
-12.048	-9.85428
-1.37585	-11.2707
-2.58757	-11.2411
-20.3643	2.1405
3.39304	-4.51263
-5.75409	-0.912603
0.0696797	3.58394
3.5536	-5.78779
-5.41629	-14.2178
-13.9345	-16.9588
-21.3688	-10.0694
-10.828	-6.83597
-3.89293	-1.80948
-0.364973	-8.76891
-7.94131	-0.712204
0.833799	-9.01234
-2.2276	-17.2715
-18.9826	-2.41884
-9.20572	-4.17797
-1.4491	8.40674
5.36154	-8.46758
-1.24217	-5.05661
-7.29965	-5.83171
0.263819	-3.82532
1.7293	-14.9524
-22.3639	-7.00973
-8.74874	4.84211
2.908	-8.17806
-14.7136	0.37816
-12.603	-15.2411
-21.7034	-5.23745
2.02771	-11.0642
-9.53965	-17.925
-17.1647	-10.5089
-5.42377	-9.62141
-11.7846	-5.94638
3.48902	-7.29339
-12.8186	-4.12669
1.02413	-3.85824
4.09901	-2.34673
-1.09633	-12.0491
-4.04689	-21.5169
-21.0787	-3.67828
-4.45069	6.35405
6.28746	1.48404
-0.224222	-13.612
-6.72395	-17.414
-12.5357	-11.183
-10.8318	-10.8418
-9.45516	-3.06581
-7.60914	-4.17425
-3.46425	2.66886
1.22807	-1.93632
-2.52214	0.328246
9.28144	1.6957
2.74506	-3.80535
-0.503674	-22.4326
-21.3883	-15.854
-18.4584	-1.13878
-0.977485	-2.79974
-7.33084	-3.03292
-0.164771	-10.1105
-0.555578	-6.64611
3.72726	-0.62596
-2.02853	-6.0723
-1.83549	3.19347
-8.85169	-13.0304
-10.51	-1.47776
2.54778	2.18764
3.16097	2.43747
3.42281	0.879674
-0.394089	2.8357
-4.31516	-11.4853
-11.9892	-15.1772
-11.1124	-4.76011
-7.55059	-5.58741
-9.73231	-23.0481
-18.7801	4.18711
0.621589	-0.282917
-1.13442	-8.73386
-8.9159	-8.85869
-7.13938	-2.40182
-4.036	-16.5419
-16.0263	4.04697
4.32518	-10.211
-12.211	0.932337
2.7438	-2.31846
-4.87483	1.96773
1.38816	-11.2692
-11.598	-2.69285
-2.50697	3.346
2.34488	-30.8991
-31.0022	-10.5217
-10.1015	-17.0485
-12.6763	-4.01919
-5.80372	3.94533
2.71478	-3.5032
-5.6839	-0.968767
-0.235785	-5.67448
-4.57516	-8.61914
-7.7344	1.33778
6.75352	-6.59541
-6.09322	4.17911
-2.20563	-0.709897
-2.646	-5.39299
-8.63326	-16.2556
-19.7572	0.550085
-5.94308	-12.7288
-12.7127	-16.6423
-19.6896	-14.6751
-7.599	3.20072
4.89652	-4.61808
-4.69946	-9.58052
-8.19372	-0.846132
-2.93407	-17.2136
-19.0529	-3.34486
-1.1626	-1.46496
-1.72369	-5.26095
-4.15076	-4.43289
-4.31369	-5.32257
-3.5112	-17.8564
-17.0753	-27.5078
-27.8771	-6.00313
-6.75505	-10.6059
-11.1326	-6.92562
-6.99314	-15.8847
-19.2055	6.30627
1.60301	2.82344
0.617516	-10.4541
-14.4416	-7.80047
-6.04271	-8.89218
-9.68606	-2.90617
-4.49403	-4.39229
-2.8765	1.29937
-4.1414	7.57366
-2.74186	2.83202
5.68707	-14.2844
-12.5951	-18.1261
-13.3699	7.10748
6.71572	-23.4169
-23.8703	-0.275115
-0.193609	-21.5539
-23.5652	-2.6163
-7.19298	4.75851
-6.66689	-0.825081
1.07982	-3.63131
0.700903	-7.01072
0.322942	6.3477
-3.67051	7.92409
-2.59256	2.69666
-3.18792	2.06797
-1.63415	4.28531
1.39079	-12.9738
-15.1884	-22.9481
-25.4643	-3.2773
-1.33066	-21.1857
-15.4727	-14.0621
-12.585	-11.4557
-4.68192	-3.15691
1.85889	1.52529
-4.92014	-10.5362
-2.50797	-4.19417
-14.7667	-17.5745
-5.90348	-5.53686
-3.33687	-10.14
-9.47575	1.11907
3.0347	-1.12865
-1.04758	0.420671
0.469551	-8.17087
-6.82265	-8.35981
-3.21585	4.92349
3.26973	-9.80465
-18.5089	-5.79637
-8.89265	1.12112
-2.50658	3.88818
20.9229	-9.57016
-7.78096	-12.7305
-6.16749	3.63124
4.50677	-17.1379
-16.8641	1.47195
-4.88353	-0.725581
-9.44622	-0.696798
-1.64633	4.7606
-1.24236	-1.14322
-3.28739	-34.6321
-32.6195	-1.30851
-6.79426	-14.8671
-9.84143	-12.2207
-10.6073	-8.78209
-3.07629	-5.48851
-6.33656	2.31546
12.5502	-19.3264
-14.7684	7.38266
7.90335	-1.60727
2.77553	-11.2445
-11.5547	-0.752856
6.75539	-5.38593
-6.19704	0.566193
4.98366	6.17183
3.20397	7.63642
2.67449	-23.6909
-22.4204	-13.6832
-12.3829	-6.15868
-5.91446	-5.28603
-12.2902	-2.89225
-6.5163	-9.58177
-5.07731	-0.36955
-2.65209	-4.70589
-3.02887	-17.0791
-17.5458	0.0337611
1.40885	-8.64888
-9.05129	-9.36193
-13.536	-0.835881
-0.381919	-0.84437
-0.56669	5.8364
-0.168593	2.85106
3.30367	-9.43044
-11.1222	0.635862
-8.44151	0.835673
-0.192405	-20.69
-23.4617	3.91969
-0.979087	-16.6023
-19.408	-7.27047
-11.6166	5.78056
3.06876	-7.16603
-1.04702	1.22594
-3.86984	-3.79191
-4.93809	-4.96879
-4.91838	-7.17948
-3.75362	-4.1186
-9.84974	-7.32668
-0.935462	-2.27015
-3.18901	-3.71209
-4.95653	-17.7509
-18.2808	-10.2174
-3.9005	-13.9858
-2.66787	-20.7192
-18.7143	-22.69
-24.376	12.0378
12.8697	1.37003
3.16302	-9.06949
-10.4602	-2.50151
-7.70692	0.765551
1.13676	-9.9954
-8.63115	5.10933
1.19673	3.6106
-1.19912	-2.69805
-3.76295	-0.0881615
-2.59034	-10.7016
-9.1043	-25.3884
-27.5589	-1.6842
-3.19844	-9.69488
-10.621	-2.82525
-4.08839	-4.82449
-5.41043	0.788776
0.960164	-10.977
-10.1598	-9.89142
-12.6737	-7.57863
-2.90013	-3.7687
1.25891	-2.40804
-5.32091	-11.2743
-2.33556	-1.00298
-3.83301	-1.35459
-0.819751	-5.82781
-1.08784	-5.35645
-4.91441	-2.9382
-9.75667	1.44639
6.01569	-6.53465
-3.77992	-15.4109
-7.82308	-12.3559
4.19767	-1.37081
-2.57698	-0.877208
-6.02395	-4.67555
1.0125	-3.18968
-8.37628	-8.34926
1.50274	-0.00935078
-2.53315	-1.43946
1.37294	0.174655
-13.6149	-0.156721
1.49546	6.21029
-0.251645	-0.159834
-9.85532	-2.1775
1.97444	-4.38519
-4.45861	-11.9087
-10.6177	-5.95022
-2.9391	-5.41898
-3.29058	-19.2078
-6.88967	-16.7484
-11.859	1.57659
4.17491	-7.15076
-8.25084	-1.21724
4.79705	-0.488163
2.78237	-1.17076
6.40062	-3.95306
-0.320599	-5.26881
-7.43498	1.28801
3.93656	2.04675
-9.3569	2.54989
1.24955	-6.34833
-1.50788	-12.6429
-7.43365	-24.4849
-25.838	-14.0379
-12.8483	-12.0563
-12.2942	-14.0827
-13.2841	-18.1627
-16.4829	3.85741
-4.4732	1.47661
-1.52428	-13.2582
-6.96828	-0.748605
-2.63797	-5.74401
-10.7029	-5.2868
-2.51424	-9.96551
-11.7233	-2.6561
-4.62647	-0.283331
-7.91854	-7.54979
-6.56416	-13.9639
-10.8352	-10.825
-14.3497	9.65909
5.58132	-20.6807
-18.4744	-16.7434
-16.9806	-25.0576
-27.237	7.63721
1.278	5.05907
3.29053	-9.92432
-19.4179	-0.867481
-0.185652	-7.6346
-6.84034	-5.04179
-7.01103	-0.188575
-0.450213	0.0324285
-4.88549	4.60745
3.44065	2.08766
-9.0064	-9.7323
-11.5208	-11.4185
-18.2375	-4.2194
-19.9593	-5.66615
-9.4818	-5.41232
5.12863	-9.20395
-14.6202	-11.9146
-6.6276	2.33648
4.56718	-15.15
-13.7763	8.82358
6.29689	-11.4309
-5.64827	-7.11203
3.65587	0.920957
-8.24032	-6.22504
3.46526	3.70244
5.97719	-1.46474
-3.9731	-29.8439
-29.8995	-13.8236
-17.2615	0.614805
-3.10586	-19.4461
-23.4827	-6.11035
-4.10079	0.868565
-8.10395	-6.11954
-7.18809	-1.24821
-4.3066	3.63424
4.03714	-6.54375
-3.90763	-3.715
-5.75561	-6.13098
-9.60455	4.02977
0.846037	-6.91286
-8.82992	2.51048
1.83975	-3.84206
-5.43802	1.05627
-1.10613	-11.1955
-10.7782	-16.9242
-12.9149	-11.7237
-12.5929	-5.07582
-7.36426	-32.0176
-29.7165	5.31282
3.39457	2.85316
-1.5434	5.1437
-4.66825	-12.0554
-10.1108	-4.20902
-5.9613	-4.33728
-5.4154	2.85575
3.01823	-0.522875
-2.06718	-1.05556
-2.48143	-1.0465
-1.62479	-14.9569
-15.5356	-17.4195
-12.7907	0.532546
0.1541	-30.6733
-27.3268	-9.18984
-8.63763	-12.5422
-15.0026	-9.63621
-4.32423	-2.70285
-2.67678	-3.33902
-4.1131	-8.0574
-9.04333	-1.40602
1.32463	-6.64202
-15.4922	-0.0207518
-4.12798	-8.19796
-11.9124	2.47134
2.84647	-2.88923
3.15993	-10.1189
-13.4053	-0.197957
-1.22447	5.97488
-11.2306	-4.27698
-10.0071	-17.0906
-14.9336	1.40435
2.02067	5.81888
-10.3378	-15.3393
-0.356646	6.76764
-6.31773	-3.85405
-9.86687	-8.76915
-13.2282	-17.1278
-15.1308	-1.69157
-4.98667	-1.88795
-7.94674	-3.59197
-0.367077	-3.90826
-4.03427	-13.5628
-12.4779	-24.5467
-28.1918	-4.8138
-6.61876	-4.68208
-8.64466	-0.129172
-4.89563	-18.0507
-13.5639	-1.00591
-7.48358	-6.77729
-12.6126	-10.7861
-9.96006	-16.4243
-18.9089	-10.4853
-8.62442	-13.8366
-11.4239	-8.12659
-13.659	-10.6145
-4.25664	-6.76608
-2.12023	0.287328
-2.90751	-17.7746
-20.1348	-15.5187
-15.3953	5.2224
-1.31601	-4.30042
-4.57179	-6.75696
0.813544	-4.66095
-2.1639	-5.99832
0.285034	-8.23076
-2.73632	0.11971
-0.102033	-4.12146
3.40074	-5.24388
-5.31305	-3.32186
-3.0436	-6.76272
1.74248	6.56294
-1.86192	2.44437
-7.90416	-5.34232
-7.19694	-12.2229
-5.52884	-7.66135
-1.33715	-2.9262
7.69182	0.688869
-5.24262	-2.34885
-3.64041	-0.790237
-5.93262	1.88569
9.90756	-23.2639
-29.4874	-11.0838
-12.8203	-15.0983
-17.563	-11.6554
-15.0598	0.0714721
8.26091	4.36881
6.10383	7.71388
0.1154	6.50606
-0.862221	-0.0194845
-2.14583	-5.63408
-14.3075	4.60278
6.64764	-3.28549
3.59365	-0.139563
-1.62958	-28.9771
-30.5875	-14.1578
-13.4066	-10.5525
-3.24647	-21.2881
-26.9515	-7.98902
-8.88752	-0.254827
0.435187	-5.96741
-4.40516	-6.99228
-7.60723	-1.18971
-1.71493	-10.2303
-11.4119	-12.5015
-13.0494	1.89928
0.493086	-6.52519
-6.44563	6.63307
6.20606	1.82828
-1.24384	-4.26503
-4.83855	-4.34985
-4.85464	-11.3031
-11.6029	4.49481
2.41448	-24.4108
-26.2871	3.93949
3.24974	-20.6744
-11.9575	-14.3366
-9.43433	-8.59996
-3.64078	-11.3771
-9.88271	-14.3823
-10.5946	-4.56597
-14.496	-2.23022
-8.71539	-5.80227
2.53614	-5.61784
-6.64137	-3.594
-1.85038	-3.58173
-7.20078	-12.0046
-16.8421	-21.0811
-24.3848	-5.79169
-4.64826	-18.4061
-16.6551	-2.84797
-4.31529	-4.49305
-1.28119	-4.02684
-0.783497	-6.67578
-4.05362	-21.2556
-12.6289	0.950628
-2.09939	-3.92623
-10.2464	0.0422881
2.19033	-3.83331
1.55072	1.99131
-6.44697	-3.5129
-4.33123	-2.47259
1.21704	-12.6206
-18.5258	-5.86672
-1.84388	-5.44414
-4.21149	-30.9918
-27.7356	-11.7092
-10.7691	-15.1374
-11.4868	-9.73734
-15.8655	2.9295
1.23316	-4.40881
-5.64811	-5.46048
-2.05238	-2.6416
-10.1151	-2.72113
-7.86553	-4.38015
0.531381	-3.52239
-0.319461	-4.48379
-3.04825	-0.73432
1.87369	-8.62264
-6.18316	-20.6592
-17.1453	6.64623
5.75561	-15.8367
-16.4842	5.46135
9.21009	-30.9445
-27.2352	-16.5345
-16.5674	-2.96307
-6.66819	-17.26
-21.6452	6.81746
4.86609	-10.8454
-11.8749	-8.50727
-9.18853	-6.21227
-3.89701	-3.44779
-1.22218	4.56596
2.55758	-1.56288
-3.90956	-6.01849
-5.64136	-4.44232
-2.75919	3.95448
2.59735	-15.4635
-13.2748	-7.01049
-9.83726	-4.29908
-10.1378	-6.62469
-5.50543	-6.60521
-13.7408	-15.5274
-4.15583	-3.32782
0.336256	-6.31053
-2.39449	-3.58019
2.14893	-5.42002
-7.00122	-3.62318
5.10781	-1.40267
-6.52781	-5.63306
-8.72966	-16.6814
-13.933	-8.59871
-15.2814	3.42232
1.44005	-34.3907
-34.8099	-10.4861
-14.4027	-2.47478
-6.4044	-19.3825
-7.0377	2.157
-7.82849	-1.98946
4.07529	-7.26578
4.88225	-4.90637
2.26534	-7.66096
5.67828	-2.08821
-11.8064	-1.20898
6.18363	3.61545
0.984065	1.88817
-0.897912	-18.8442
-11.0109	-18.775
-22.1632	-7.6684
-4.31069	-20.6075
-21.988	-11.698
-12.6486	-7.77474
-7.80201	9.2096
12.0342	-2.4151
0.62171	-8.36967
-5.88884	-8.30583
-0.643527	-14.6359
1.94873	-5.1323
2.77543	-11.5301
-0.343652	2.30731
8.66848	3.26053
1.50822	-4.00062
-1.29357	-24.8787
-27.4014	-11.7816
-4.60612	-6.78853
-5.43714	-1.31802
-13.4819	-10.7685
-10.44	-7.85313
-17.9909	1.66808
4.09419	-4.41426
-4.72069	-1.22204
-1.57375	-15.5306
-3.96988	-8.81741
-6.04086	-3.29916
-9.20369	1.52719
1.91173	-2.51858
-3.74184	-1.69946
-2.77387	-1.89285
-1.45456	-0.700706
-1.05575	-14.741
-16.0574	-14.2369
-15.6334	-12.4178
-10.1064	0.940035
2.67201	-12.9386
-11.0367	1.17584
-0.356098	3.48598
-0.690385	-20.7073
-21.2372	3.39078
5.8858	-0.822671
-3.82877	-5.11134
-10.861	-4.1992
-0.874187	-4.39841
-5.22566	-1.24813
-0.574549	-2.91925
-0.961611	-7.08591
-7.95128	-16.2365
-16.4722	-2.1402
-4.03625	-5.72175
-6.11608	-4.42881
-2.10319	8.41429
1.39863	5.55294
-1.60619	-9.22818
-7.92778	-8.06704
3.36581	-1.64188
0.156798	1.90645
2.5838	3.79649
3.22654	-0.67003
1.7456	1.88805
9.52095	2.56669
7.02253	-1.25115
1.84443	-27.1542
-27.4544	-14.0659
-15.2542	-13.4906
-11.1492	-1.01599
-8.443	-16.7053
-9.8861	-5.99979
4.91816	-5.3575
-8.31229	8.16713
7.99241	-2.29639
0.393117	-0.00657605
0.447762	-6.20176
8.20615	0.213095
-0.909519	-2.84156
2.29142	1.1282
-3.00605	1.88934
2.36125	-7.0523
-2.1322	-20.9248
-21.2702	-18.829
-16.8345	1.89967
0.468764	-4.99454
-3.06763	-2.50209
-3.96708	-3.31884
0.39653	0.294659
-8.73017	-7.32814
-2.15318	-4.1143
-0.077058	-6.52835
-10.5259	2.08681
2.29312	5.42104
0.203087	-4.46005
-5.40578	-2.8256
-8.30897	4.49143
-3.88897	1.24782
-4.04982	-6.86962
-3.64845	-4.37252
-11.1674	-1.80009
-9.60342	-6.60971
-2.62079	-13.0785
-13.4205	-18.5773
-18.2775	-13.0093
-10.506	5.71336
6.72645	1.50682
1.02244	-14.6339
-11.3507	0.291942
-3.36458	-16.798
-5.62828	-11.1837
-0.801768	-12.2364
-7.32648	2.0496
4.96672	0.515223
-1.75387	-1.9143
3.64943	-21.3199
-23.2911	-8.44682
-8.19642	-1.72007
-2.0331	-8.21157
-8.07197	-6.79599
-6.25239	-7.72346
-8.47398	0.653388
2.00428	-9.75089
-5.4223	-14.2664
-15.8853	-4.76997
-5.46243	-5.58463
-4.0184	-6.33947
-5.83864	1.25452
2.72853	3.97639
3.87911	1.03911
0.771261	-0.15841
-2.60863	-1.85506
-1.80494	-6.89721
-7.6447	-5.53779
-8.40149	-11.1515
-9.91233	-16.183
-17.3594	-5.6272
-10.1968	-5.44117
-6.50332	-4.29963
-6.71787	1.52606
-3.28966	1.8608
1.3596	-9.79083
-13.8417	-0.512801
1.17915	-5.69844
-5.28293	1.46817
0.287397	-0.995145
-2.7325	-1.27535
-3.66027	-6.77501
-12.3193	-4.88429
-7.06256	-9.16849
-8.98936	-3.38859
0.355486	-10.8053
-13.7718	-1.77106
7.07298	-3.38417
2.16769	8.03312
2.74767	-1.45641
-4.94843	-11.8837
-0.920564	-2.02779
9.17419	2.91423
4.88716	2.43634
-0.869617	-0.0535543
-6.29827	4.71403
-2.01195	-5.34031
-5.8301	-10.8465
-14.065	-11.8523
-11.1576	-0.605681
-0.294079	-23.6123
-25.1021	-12.7189
-16.6858	-5.11142
-3.66475	4.09259
2.90528	-10.434
-10.2173	2.00079
1.55793	1.57388
1.02727	-19.3164
-17.9723	-2.36866
2.83061	-7.80183
-9.29277	1.77862
-1.20006	-2.1275
0.169512	-8.63742
-3.28305	-10.3489
-9.99137	-3.80744
-2.42629	1.30009
0.46318	-12.4535
-14.2352	-11.7975
-13.7016	-15.1548
-14.1	0.175888
2.36568	4.04972
5.53051	-8.08057
-9.61549	-7.75888
-8.60024	-4.99228
-4.81683	-6.14255
-10.118	3.69278
1.11729	3.29085
-0.0321138	-1.05547
-0.175556	-4.12672
-0.126343	-0.0654061
-0.99632	-13.5889
-10.7967	-16.5312
-14.1777	-21.5938
-27.5091	3.1635
2.14189	-4.33446
-11.7377	-12.2664
-3.2364	11.761
7.25372	-20.6605
-20.1647	-2.22104
1.05012	-7.27668
-9.20225	-4.39048
-0.379771	-4.9202
-2.60065	4.88927
3.20476	7.32138
5.92222	-3.71405
-2.33612	-5.16496
-4.61251	-10.4349
-11.9962	1.19771
0.906284	-25.6249
-25.0666	-1.01586
-3.1122	3.84865
4.2479	-4.13029
1.33852	-19.9156
-11.4779	-10.1159
-12.0151	-4.63675
-8.262	0.684132
6.6758	-6.81787
7.30061	-2.59295
0.317226	1.53198
-0.88156	0.898517
-0.503174	5.96509
2.97968	-13.8494
-22.6932	-14.4403
-17.1429	-1.85688
-1.76262	-8.53881
1.95382	-3.56691
0.0129005	-5.6285
0.0407473	-2.31993
-0.663394	-12.5112
-8.61261	-3.70729
10.2164	5.9796
-10.7674	-1.37394
8.291	3.18042
-0.517944	0.485518
-5.1826	7.14079
5.94015	1.45021
-6.82311	-0.278506
-4.0144	4.55173
-2.81212	-5.13835
-2.71553	-4.68449
-4.0291	9.74247
4.65085	-2.73794
-5.71899	10.2528
7.47972	10.7629
2.36076	0.0227939
-2.02716	0.113949
1.30603	5.72593
-3.29113	-3.79869
-1.36099	-28.3519
-23.0764	-12.9126
-12.031	3.26221
-4.72852	-11.4148
-7.64802	-11.316
-8.43063	-18.9602
-14.8024	-10.3237
-10.2176	2.9836
6.83223	-9.92641
-6.98709	0.450844
0.00283829	-20.0106
-18.2226	-5.56549
-9.09443	4.43972
2.92118	6.03674
3.03612	-2.07418
-1.45627	-0.951334
-2.17079	-7.81655
-6.78787	-8.67192
-8.76611	4.77589
5.01495	-24.9016
-17.2664	-10.537
-18.4653	-13.0339
-6.4387	11.5031
14.9316	-8.40019
-8.81252	-12.4308
-10.4221	0.040688
-3.99288	-7.66147
-3.95122	-5.97487
-4.23542	-0.617611
-1.61198	-5.71839
-5.12282	-2.71277
-3.3862	-6.73827
-5.57649	-15.4391
-14.9969	-25.8925
-23.9469	-13.454
-9.75645	-10.9735
-8.68618	-9.41199
-9.07742	-9.78477
-4.6663	0.163062
0.372257	-3.42384
-1.45631	-10.4935
-15.8238	-10.5885
-3.89777	1.10943
-10.8275	5.18644
10.6026	4.62552
1.04837	-1.04643
8.52006	-3.03969
0.555587	-6.0438
-4.43965	-11.5794
-10.8687	-12.7549
-20.6054	-4.85511
-7.92601	-15.9437
-12.5469	-8.90159
-4.77065	-7.33065
-1.71019	3.49818
4.59482	-17.1543
-19.0153	-16.1033
-12.0973	1.30637
-0.405518	-15.6672
-8.46406	3.24135
3.55973	-9.3088
-9.44646	0.0724186
1.19303	-5.6472
-6.57853	-2.94756
7.07525	-15.8697
-14.899	-20.3303
-20.5571	-6.95585
-4.47909	-3.55125
-5.77573	-0.605573
-6.34546	-10.0848
-7.07964	-7.42835
-9.16454	4.17297
8.37237	-2.37123
-7.65111	-10.1768
-8.19946	-13.2146
-10.5908	-7.7027
2.44162	-8.57993
-7.11323	0.965142
1.71716	-1.69146
-1.17375	-3.32111
-5.16334	-15.1186
-15.668	-6.86175
-8.12384	2.72202
2.52659	-18.9148
-17.7006	-16.8189
-14.7323	-3.53797
-2.16498	4.6828
5.24893	-8.40948
-13.8915	-6.1709
-7.37155	3.72467
2.57316	-15.8579
-16.4727	6.33466
-1.13614	0.55235
-9.02838	-7.55249
-0.610607	-2.24352
-2.82628	-8.0688
-1.03749	-29.4963
-29.3328	-13.9694
-10.4721	-7.95558
-5.22968	-6.07906
-11.8769	-16.6785
-6.28011	3.93993
0.818605	7.4039
0.358967	-4.92182
-6.88115	1.6091
-5.8517	1.55502
1.84757	-15.743
-14.0422	-2.38475
-5.04022	4.88873
4.94086	-5.93923
-3.29049	-0.69975
3.31904	-4.85984
0.755795	-10.8399
-4.00902	-12.6647
-9.80319	-5.64536
2.71987	-11.8687
-10.2072	-7.87294
-5.43862	-4.48616
0.181259	-1.9603
0.716905	-2.88176
7.14748	11.9601
0.709004	-2.20281
-4.54134	-2.10174
-1.307	0.835754
-9.54739	-4.4788
-7.64207	-2.81502
-7.5296	-4.46212
-5.45027	-9.76438
-2.42291	-8.92988
-9.5646	-29.1944
-27.894	-5.34879
-4.20767	-10.0537
-6.94279	-9.21525
-7.30539	6.00467
3.33474	0.40722
2.06882	-10.203
-10.303	-13.7168
-4.06565	0.123644
-3.54286	-7.66601
-2.3154	-5.04382
-1.18678	-0.371592
-10.1537	-2.78945
3.46159	2.43983
-4.03573	-0.900235
2.27596	-11.0717
-13.4354	3.54923
7.35822	-7.90266
-6.47382	-21.5174
-26.8961	-6.10104
-10.2939	-19.7118
-17.1	5.08104
-5.73975	-4.6405
-4.21798	-2.67819
-3.99699	-8.69573
-2.28439	0.659922
-6.70636	-6.12348
-5.77316	3.48477
-1.12763	2.69281
6.28625	5.85488
-0.338618	-1.61274
-0.23771	-22.2584
-22.9199	-16.7604
-18.4982	1.9773
-7.26224	-15.7126
-12.8108	-7.07884
-7.77975	-2.42129
-1.0033	3.13874
-10.7118	-1.80355
4.48726	-7.87332
2.88828	2.04314
-2.11539	-16.4831
-1.19456	5.37016
4.48734	1.27715
7.15912	6.32141
7.94121	1.35447
1.61274	-0.727964
2.69824	-23.6172
-23.378	-18.0608
-18.647	4.11961
-0.793569	-15.9051
-4.86439	-2.24013
-1.10145	-4.16577
-2.377	-5.45336
3.42856	3.69561
6.61905	4.33177
-0.635826	4.6614
-12.6892	-4.55647
-0.897614	2.11961
-4.62388	-2.85604
-9.8993	-1.10625
-8.51856	-5.24334
4.36279	2.17943
-4.60285	-13.4949
-17.9409	-28.1625
-22.4201	0.709873
3.22395	-27.7887
-29.7658	-14.6398
-15.2562	4.82764
-1.00831	-3.46715
-16.5314	-15.4315
-2.08928	-7.9081
-4.18796	-10.6881
-6.54587	-2.40357
4.16954	-0.431888
-6.49723	-15.4777
-8.22216	-8.44619
-5.71306	-5.30861
-2.34783	-0.290403
-1.97676	-12.1644
-10.9966	-9.22431
-9.16732	1.31697
0.160764	-8.75744
-18.5817	-20.8813
-6.82274	-4.58044
-9.70385	-1.32345
-6.2482	-6.49663
-3.69717	0.742345
4.59191	-9.55568
-6.29584	-11.3858
-19.3465	1.07019
5.94244	-7.12672
-5.41861	-4.6633
-5.59866	-1.94408
-1.67575	-2.67851
0.126508	-8.32962
-7.69199	-1.73293
-0.0988693	-4.34189
-2.73475	-11.2485
-6.65834	-19.6301
-16.5507	1.71237
-2.8205	0.0768513
-4.99812	0.134606
-15.522	-10.4398
-6.63465	-2.24804
-3.71884	-4.73156
-14.4843	0.58694
0.102275	-1.97689
2.08702	-7.29281
0.462633	0.9466
-5.89224	-0.444564
-1.80273	-2.59262
-2.90337	-8.62255
-6.802	-0.748817
-2.08733	-16.9055
-16.1852	-7.0658
-7.06998	-19.2203
-14.9916	-5.33875
-4.8699	-2.83755
-7.37998	-4.45666
-5.56864	-2.48938
-1.88517	-5.47768
8.73719	5.06265
-2.88336	4.25027
-10.3533	2.7221
5.04823	2.05798
2.91705	2.09346
0.410037	-26.9882
-26.9645	-6.30569
-5.37615	2.67876
3.81633	-23.9168
-31.1553	-8.0081
